Fecha,"Cultivo de banano, café y cacao",Otros cultivos agrícolas,"Cría de ganado, otros animales; productos animales; y actividades de apoyo","Silvicultura, extracción de madera y actividades relacionadas",Pesca y acuicultura,"Extracción de petróleo crudo, gas natural y servicios relacionados","Extracción de minerales metálicos y no metálicos; y, actividades de apoyo a las minas y canteras","Procesamiento de productos cárnicos, pescado y otros productos acuáticos elaborados","Elaboración de productos de la molinería, panadería, fideos y de otros productos farináceos",Elaboración y refinación de azúcar,Elaboración de otros productos alimenticios diversos,Elaboración de bebidas,Elaboración de productos de tabaco,"Fabricación de productos textiles, prendas de vestir; fabricación de cuero, productos de cuero y calzado",Producción de madera y de productos de madera,Fabricación de papel y productos de papel,Fabricación de productos refinados de petróleo y de otros productos,"Fabricación de sustancias y productos químicos, del caucho y plástico",Fabricación de productos metálicos y no metálicos,"Fabricación de maquinaria y equipo; y, equipo de transporte",Industrias manufactureras n.c.p.,"Generación, captación y distribución de energía eléctrica, agua; y, saneamiento",Construcción,Comercio al por mayor y al por menor; y servicios de reparación de vehículos automotores y motocicletas,Alojamiento y servicios de alimento y bebida,Transporte y almacenamiento,"Actividades postales, correo, comunicaciones e información","Servicios financieros y seguros, excepto seguridad social",Actividades inmobiliarias,"Actividades profesionales, técnicas y administrativas","Administración pública, defensa; planes de seguridad social obligatoria",Servicios a los hogares,Hogares privados con servicio doméstico,Valor Agregado Bruto (VAB),Otros Elemento del PIB,TOTAL PIB
1981-10-25,439.03992193624515,1069.4994502241607,923.2413615476464,82.87452716412209,151.4267308220474,774.6793456771697,58.17105402851183,124.41181875932037,585.666710280375,141.02120749209905,277.9138625972759,82.46973288773845,2.686588163672016,954.9401493496423,279.36007140495377,106.32249569134329,551.2865884297565,209.63054347518087,340.91699094904124,295.03782647431143,42.20403280736775,82.26960892302816,533.5103439129533,1467.4531454705511,378.1099252913272,1710.2858194971882,22.15879503947329,570.8891444605739,4660.236804664969,439.7061991956557,1078.3155642975125,1585.025732104651,427.62898436440014,20448.39107738427,587.2560300826325,21035.6471074669
1981-11-01,438.03012649661997,1066.7853055389328,924.3879314542417,82.90548881631514,151.63404191764022,773.3719609235746,58.14045297166125,123.68654863835921,585.6152302348454,140.50253340504375,277.41773154543506,82.40010919008415,2.6550426247226886,956.0924382946067,278.4380657851219,106.31610770833355,552.1636347107456,208.97981122111915,340.3647785266796,295.05857373973004,42.050613702460765,81.77405011634424,532.9202917480317,1462.0000372688842,377.2125117198134,1709.150697163552,21.938533197769228,569.7232416549069,4643.9750850792625,440.1461876949418,1076.8328671074346,1582.957134421066,426.3303539233683,20411.95751854165,584.9551897520612,20996.91270829371
1981-11-08,437.02033105699473,1064.071160853705,925.5345013608369,82.9364504685082,151.84135301323303,772.0645761699794,58.10985191481066,122.96127851739807,585.5637501893159,139.98385931798842,276.92160049359427,82.33048549242984,2.6234970857733617,957.2447272395711,277.51606016529007,106.30971972532379,553.0406809917346,208.3290789670574,339.81256610431785,295.07932100514864,41.897194597553785,81.27849130966032,532.33023958311,1456.5469290672172,376.31509814829957,1708.0155748299157,21.718271356065166,568.5573388492398,4627.713365493555,440.58617619422785,1075.3501699173567,1580.888536737481,425.0317234823365,20375.523959699032,582.6543494214898,20958.17830912052
1981-11-15,436.0105356173695,1061.3570161684772,926.6810712674321,82.96741212070125,152.04866410882585,770.7571914163842,58.079250857960076,122.23600839643692,585.5122701437863,139.4651852309331,276.4254694417534,82.26086179477554,2.5919515468240344,958.3970161845355,276.5940545454582,106.30333174231404,553.9177272727236,207.67834671299568,339.26035368195613,295.10006827056725,41.7437754926468,80.78293250297642,531.7401874181884,1451.0938208655502,375.41768457678575,1706.8804524962793,21.498009514361105,567.3914360435729,4611.451645907849,441.0261646935139,1073.8674727272785,1578.819939053896,423.73309304130464,20339.090400856414,580.3535090909184,20919.44390994733
1981-11-22,435.0007401777321,1058.6428714832166,927.8276411740411,82.99837377289468,152.25597520442116,769.4498066627732,58.04864980110912,121.51073827546702,585.4607900982561,138.9465111438715,275.9293383899066,82.1912380971204,2.560406007874327,959.5493051295138,275.67204892561523,106.29694375930421,554.7947735537232,207.0276144589261,338.7081412595878,295.12081553598614,41.59035638773796,80.28737369628652,531.1501352532596,1445.6407126638173,374.52027100526107,1705.7453301626294,21.277747672654385,566.2255332378918,4595.189926321946,441.4661531928053,1072.3847755371826,1576.751341370286,422.4344626002572,20302.65684201336,578.0526687603192,20880.709510773675
1981-11-29,433.99094473810686,1055.9287267979887,928.9742110806363,83.02933542508774,152.46328630001398,768.142421909178,58.018048744258536,120.78546815450586,585.4093100527266,138.4278370568162,275.43320733806576,82.1216143994661,2.528860468925,960.7015940744782,274.7500433057834,106.29055577629445,555.6718198347122,206.3768822048644,338.1559288372261,295.14156280140475,41.43693728283098,79.7918148896026,530.5600830883379,1440.1876044621504,373.62285743374724,1704.6102078289932,21.05748583095032,565.0596304322247,4578.928206736239,441.90614169209135,1070.9020783471046,1574.6827436867009,421.13583215922534,20266.22328317074,575.7518284297479,20841.975111600488
1981-12-06,432.9811492984816,1053.2145821127608,930.1207809872315,83.0602970772808,152.67059739560676,766.8350371555828,57.98744768740795,120.06019803354471,585.357830007197,137.90916296976087,274.93707628622496,82.05199070181179,2.4973149299756727,961.8538830194425,273.82803768595153,106.28416779328471,556.5488661157011,205.72614995080266,337.6037164148644,295.16231006682335,41.283518177923995,79.29625608291869,529.9700309234163,1434.7344962604834,372.7254438622334,1703.475085495357,20.837223989246258,563.8937276265577,4562.666487150533,442.3461301913774,1069.4193811570265,1572.6141460031158,419.8372017181935,20229.789724328122,573.4509880991765,20803.240712427298
1981-12-13,431.97135385885645,1050.500437427533,931.2673508938267,83.09125872947385,152.87790849119958,765.5276524019876,57.956846630557365,119.33492791258355,585.3063499616674,137.39048888270554,274.4409452343841,81.9823670041575,2.465769391026346,963.0061719644069,272.9060320661197,106.27777981027495,557.4259123966901,205.0754176967409,337.0515039925027,295.18305733224196,41.130099073017014,78.80069727623477,529.3799787584946,1429.2813880588164,371.8280302907196,1702.3399631617208,20.616962147542196,562.7278248208906,4546.404767564826,442.7861186906635,1067.9366839669485,1570.5455483195308,418.5385712771617,20193.356165485504,571.1501477686052,20764.506313254107
1981-12-20,430.96155841921905,1047.7862927422723,932.4139208004358,83.12222038166728,153.0852195867949,764.2202676483766,57.92624557370641,118.60965779161366,585.2548699161372,136.87181479564396,273.9448141825373,81.91274330650235,2.434223852076638,964.1584609093852,271.9840264462767,106.27139182726512,558.3029586776897,204.42468544267135,336.49929157013435,295.2038045976608,40.97667996810818,78.30513846954487,528.7899265935658,1423.8282798570835,370.9306167191949,1701.2048408280707,20.396700305835477,561.5619220152096,4530.143047978923,443.2261071899549,1066.4539867768526,1568.4769506359207,417.23994083611416,20156.92260664245,568.849307438006,20725.77191408045
1981-12-27,429.9517629795938,1045.0721480570446,933.5604907070309,83.15318203386033,153.2925306823877,762.9128828947814,57.895644516855825,117.8843876706525,585.2033898706077,136.35314070858865,273.44868313069645,81.84311960884804,2.402678313127311,965.3107498543496,271.06202082644484,106.26500384425538,559.1800049586788,203.77395318860962,335.9470791477726,295.2245518630794,40.82326086320119,77.80957966286095,528.1998744286442,1418.3751716554166,370.0332031476811,1700.0697184944345,20.176438464131415,560.3960192095425,4513.881328393216,443.666095689241,1064.9712895867744,1566.4083529523357,415.9413103950823,20120.48904779983,566.5484671074346,20687.037514907264
